n	tau	r	J	s	rho
6312	2	12669	3.7968572295247576	null	0
6312	3	12669	3.8075238961914244	null	0
6312	4	12669	3.818190562858091	null	0
6312	5	12669	3.828857229524758	null	0
6312	6	12669	3.839523896191425	null	0
6312	7	12669	3.8501905628580917	null	0
6312	8	12669	3.8608572295247585	null	0
6312	9	12669	3.8715238961914253	null	0
6312	10	12669	3.882190562858092	null	0
6312	0	10487	3.775523896191424	1320	0
6312	1	10487	3.7861905628580907	null	0
6312	2	10487	3.7968572295247576	null	0
6312	3	10487	3.8075238961914244	null	0
6312	4	10487	3.818190562858091	null	0
6312	5	10487	3.828857229524758	null	0
6312	6	10487	3.839523896191425	null	0
6312	7	10487	3.8501905628580917	null	0
6312	8	10487	3.8608572295247585	null	0
6312	9	10487	3.8715238961914253	null	0
6312	10	10487	3.882190562858092	null	0
6312	0	13080	3.775523896191424	1320	0
6312	1	13080	3.7861905628580907	null	0
6312	2	13080	3.7968572295247576	null	0
6312	3	13080	3.8075238961914244	null	0
6312	4	13080	3.818190562858091	null	0
6312	5	13080	3.828857229524758	null	0
6312	6	13080	3.839523896191425	null	0
6312	7	13080	3.8501905628580917	null	0
6312	8	13080	3.8608572295247585	null	0
6312	9	13080	3.8715238961914253	null	0
6312	10	13080	3.882190562858092	null	0
6312	0	5458	3.775523896191424	1320	0
6312	1	5458	3.7861905628580907	null	0
6312	2	5458	3.7968572295247576	null	0
6312	3	5458	3.8075238961914244	null	0
6312	4	5458	3.818190562858091	null	0
6312	5	5458	3.828857229524758	null	0
6312	6	5458	3.839523896191425	null	0
6312	7	5458	3.8501905628580917	null	0
6312	8	5458	3.8608572295247585	null	0
6312	9	5458	3.8715238961914253	null	0
6312	10	5458	3.882190562858092	null	0
6312	0	10778	3.775523896191424	1320	0
6312	1	10778	3.7861905628580907	null	0
6312	2	10778	3.7968572295247576	null	0
6312	3	10778	3.8075238961914244	null	0
6312	4	10778	3.818190562858091	null	0
6312	5	10778	3.828857229524758	null	0
6312	6	10778	3.839523896191425	null	0
6312	7	10778	3.8501905628580917	null	0
6312	8	10778	3.8608572295247585	null	0
6312	9	10778	3.8715238961914253	null	0
6312	10	10778	3.882190562858092	null	0
6312	0	13082	3.775523896191424	1320	0
6312	1	13082	3.7861905628580907	null	0
6312	2	13082	3.7968572295247576	null	0
6312	3	13082	3.8075238961914244	null	0
6312	4	13082	3.818190562858091	null	0
6312	5	13082	3.828857229524758	null	0
6312	6	13082	3.839523896191425	null	0
6312	7	13082	3.8501905628580917	null	0
6312	8	13082	3.8608572295247585	null	0
6312	9	13082	3.8715238961914253	null	0
6312	10	13082	3.882190562858092	null	0
6312	0	10777	3.775523896191424	1320	0
6312	1	10777	3.7861905628580907	null	0
6312	2	10777	3.7968572295247576	null	0
6312	3	10777	3.8075238961914244	null	0
6312	4	10777	3.818190562858091	null	0
6312	5	10777	3.828857229524758	null	0
6312	6	10777	3.839523896191425	null	0
6312	7	10777	3.8501905628580917	null	0
6312	8	10777	3.8608572295247585	null	0
6312	9	10777	3.8715238961914253	null	0
6312	10	10777	3.882190562858092	null	0
6312	0	13083	3.775523896191424	1320	0
6312	1	13083	3.7861905628580907	null	0
6312	2	13083	3.7968572295247576	null	0
6312	3	13083	3.8075238961914244	null	0
6312	4	13083	3.818190562858091	null	0
6312	5	13083	3.828857229524758	null	0
6312	6	13083	3.839523896191425	null	0
6312	7	13083	3.8501905628580917	null	0
6312	8	13083	3.8608572295247585	null	0
6312	9	13083	3.8715238961914253	null	0
6312	10	13083	3.882190562858092	null	0
6312	0	5454	3.775523896191424	1320	0
6312	1	5454	3.7861905628580907	null	0
6312	2	5454	3.7968572295247576	null	0
6312	3	5454	3.8075238961914244	null	0
6312	4	5454	3.818190562858091	null	0
6312	5	5454	3.828857229524758	null	0
6312	6	5454	3.839523896191425	null	0
6312	7	5454	3.8501905628580917	null	0
6312	8	5454	3.8608572295247585	null	0
6312	9	5454	3.8715238961914253	null	0
6312	10	5454	3.882190562858092	null	0
6312	0	10611	3.775523896191424	1320	0
6312	1	10611	3.7861905628580907	null	0
6312	2	10611	3.7968572295247576	null	0
6312	3	10611	3.8075238961914244	null	0
6312	4	10611	3.818190562858091	null	0
6312	5	10611	3.828857229524758	null	0
6312	6	10611	3.839523896191425	null	0
6312	7	10611	3.8501905628580917	null	0
6312	8	10611	3.8608572295247585	null	0
6312	9	10611	3.8715238961914253	null	0
6312	10	10611	3.882190562858092	null	0
6312	0	5726	3.775523896191424	1320	0
6312	1	5726	3.7861905628580907	null	0
6312	2	5726	3.7968572295247576	null	0
6312	3	5726	3.8075238961914244	null	0
6312	4	5726	3.818190562858091	null	0
6312	5	5726	3.828857229524758	null	0
6312	6	5726	3.839523896191425	null	0
6312	7	5726	3.8501905628580917	null	0
6312	8	5726	3.8608572295247585	null	0
6312	9	5726	3.8715238961914253	null	0
6312	10	5726	3.882190562858092	null	0
6312	0	5745	3.775523896191424	1320	0
6312	1	5745	3.7861905628580907	null	0
6312	2	5745	3.7968572295247576	null	0
6312	3	5745	3.8075238961914244	null	0
6312	4	5745	3.818190562858091	null	0
6312	5	5745	3.828857229524758	null	0
6312	6	5745	3.839523896191425	null	0
6312	7	5745	3.8501905628580917	null	0
6312	8	5745	3.8608572295247585	null	0
6312	9	5745	3.8715238961914253	null	0
6312	10	5745	3.882190562858092	null	0
6312	0	11770	3.775523896191424	1320	0
6312	1	11770	3.7861905628580907	null	0
6312	2	11770	3.7968572295247576	null	0
6312	3	11770	3.8075238961914244	null	0
6312	4	11770	3.818190562858091	null	0
6312	5	11770	3.828857229524758	null	0
6312	6	11770	3.839523896191425	null	0
6312	7	11770	3.8501905628580917	null	0
6312	8	11770	3.8608572295247585	null	0
6312	9	11770	3.8715238961914253	null	0
6312	10	11770	3.882190562858092	null	0
6312	0	5472	3.775523896191424	1320	0
6312	1	5472	3.7861905628580907	null	0
6312	2	5472	3.7968572295247576	null	0
6312	3	5472	3.8075238961914244	null	0
6312	4	5472	3.818190562858091	null	0
6312	5	5472	3.828857229524758	null	0
6312	6	5472	3.839523896191425	null	0
6312	7	5472	3.8501905628580917	null	0
6312	8	5472	3.8608572295247585	null	0
6312	9	5472	3.8715238961914253	null	0
6312	10	5472	3.882190562858092	null	0
6312	0	5748	3.775523896191424	1320	0
6312	1	5748	3.7861905628580907	null	0
6312	2	5748	3.7968572295247576	null	0
6312	3	5748	3.8075238961914244	null	0
6312	4	5748	3.818190562858091	null	0
6312	5	5748	3.828857229524758	null	0
6312	6	5748	3.839523896191425	null	0
6312	7	5748	3.8501905628580917	null	0
6312	8	5748	3.8608572295247585	null	0
6312	9	5748	3.8715238961914253	null	0
6312	10	5748	3.882190562858092	null	0
6312	0	5414	3.775523896191424	1320	0
6312	1	5414	3.7861905628580907	null	0
6312	2	5414	3.7968572295247576	null	0
6312	3	5414	3.8075238961914244	null	0
6312	4	5414	3.818190562858091	null	0
6312	5	5414	3.828857229524758	null	0
6312	6	5414	3.839523896191425	null	0
6312	7	5414	3.8501905628580917	null	0
6312	8	5414	3.8608572295247585	null	0
6312	9	5414	3.8715238961914253	null	0
6312	10	5414	3.882190562858092	null	0
6312	0	5749	3.775523896191424	1320	0
6312	1	5749	3.7861905628580907	null	0
6312	2	5749	3.7968572295247576	null	0
6312	3	5749	3.8075238961914244	null	0
6312	4	5749	3.818190562858091	null	0
6312	5	5749	3.828857229524758	null	0
6312	6	5749	3.839523896191425	null	0
6312	7	5749	3.8501905628580917	null	0
6312	8	5749	3.8608572295247585	null	0
6312	9	5749	3.8715238961914253	null	0
6312	10	5749	3.882190562858092	null	0
6318	0	0	3.9658572295247603	612	0
6318	1	0	3.976523896191427	null	0
6318	2	0	3.987190562858094	null	0
6318	3	0	3.9978572295247607	null	0
6318	0	5471	3.9675238961914268	612	0
6318	1	5471	3.9781905628580936	null	0
6318	2	5471	3.9888572295247604	null	0
6318	3	5471	3.9995238961914272	null	0
6318	0	12735	3.9675238961914268	612	0
6318	1	12735	3.9781905628580936	null	0
6318	2	12735	3.9888572295247604	null	0
6318	3	12735	3.9995238961914272	null	0
6318	0	10488	3.9675238961914268	612	0
6318	1	10488	3.9781905628580936	null	0
6318	2	10488	3.9888572295247604	null	0
6318	3	10488	3.9995238961914272	null	0
6318	0	5464	3.9675238961914268	612	0
6318	1	5464	3.9781905628580936	null	0
6318	2	5464	3.9888572295247604	null	0
6318	3	5464	3.9995238961914272	null	0
6318	0	5741	3.9675238961914268	612	0
6318	1	5741	3.9781905628580936	null	0
6318	2	5741	3.9888572295247604	null	0
6318	3	5741	3.9995238961914272	null	0
6318	0	13075	3.9675238961914268	612	0
6318	1	13075	3.9781905628580936	null	0
6318	2	13075	3.9888572295247604	null	0
6318	3	13075	3.9995238961914272	null	0
6318	0	5584	3.9675238961914268	612	0
6318	1	5584	3.9781905628580936	null	0
6318	2	5584	3.9888572295247604	null	0
6318	3	5584	3.9995238961914272	null	0
6318	0	12670	3.9675238961914268	612	0
6318	1	12670	3.9781905628580936	null	0
6318	2	12670	3.9888572295247604	null	0
6318	3	12670	3.9995238961914272	null	0
6318	0	10782	3.9675238961914268	612	0
6318	1	10782	3.9781905628580936	null	0
6318	2	10782	3.9888572295247604	null	0
6318	3	10782	3.9995238961914272	null	0
6318	0	12669	3.9675238961914268	612	0
6318	1	12669	3.9781905628580936	null	0
6318	2	12669	3.9888572295247604	null	0
6318	3	12669	3.9995238961914272	null	0
6318	0	10487	3.9675238961914268	612	0
6318	1	10487	3.9781905628580936	null	0
6318	2	10487	3.9888572295247604	null	0
6318	3	10487	3.9995238961914272	null	0
6318	0	13080	3.9675238961914268	612	0
6318	1	13080	3.9781905628580936	null	0
6318	2	13080	3.9888572295247604	null	0
6318	3	13080	3.9995238961914272	null	0
6318	0	5458	3.9675238961914268	612	0
6318	1	5458	3.9781905628580936	null	0
6318	2	5458	3.9888572295247604	null	0
6318	3	5458	3.9995238961914272	null	0
6318	0	10778	3.9675238961914268	612	0
6318	1	10778	3.9781905628580936	null	0
6318	2	10778	3.9888572295247604	null	0
6318	3	10778	3.9995238961914272	null	0
6318	0	13082	3.9675238961914268	612	0
6318	1	13082	3.9781905628580936	null	0
6318	2	13082	3.9888572295247604	null	0
6318	3	13082	3.9995238961914272	null	0
6318	0	10777	3.9675238961914268	612	0
6318	1	10777	3.9781905628580936	null	0
6318	2	10777	3.9888572295247604	null	0
6318	3	10777	3.9995238961914272	null	0
6318	0	13083	3.9675238961914268	612	0
6318	1	13083	3.9781905628580936	null	0
6318	2	13083	3.9888572295247604	null	0
6318	3	13083	3.9995238961914272	null	0
6318	0	5454	3.9675238961914268	612	0
6318	1	5454	3.9781905628580936	null	0
6318	2	5454	3.9888572295247604	null	0
6318	3	5454	3.9995238961914272	null	0
6318	0	10611	3.9675238961914268	612	0
6318	1	10611	3.9781905628580936	null	0
6318	2	10611	3.9888572295247604	null	0
6318	3	10611	3.9995238961914272	null	0
6318	0	5726	3.9675238961914268	612	0
6318	1	5726	3.9781905628580936	null	0
6318	2	5726	3.9888572295247604	null	0
6318	3	5726	3.9995238961914272	null	0
6318	0	5745	3.9675238961914268	612	0
6318	1	5745	3.9781905628580936	null	0
6318	2	5745	3.9888572295247604	null	0
6318	3	5745	3.9995238961914272	null	0
6318	0	11770	3.9675238961914268	612	0
6318	1	11770	3.9781905628580936	null	0
6318	2	11770	3.9888572295247604	null	0
6318	3	11770	3.9995238961914272	null	0
6318	0	5472	3.9675238961914268	612	0
6318	1	5472	3.9781905628580936	null	0
6318	2	5472	3.9888572295247604	null	0
6318	3	5472	3.9995238961914272	null	0
6318	0	5748	3.9675238961914268	612	0
6318	1	5748	3.9781905628580936	null	0
6318	2	5748	3.9888572295247604	null	0
6318	3	5748	3.9995238961914272	null	0
6318	0	5414	3.9675238961914268	612	0
6318	1	5414	3.9781905628580936	null	0
6318	2	5414	3.9888572295247604	null	0
6318	3	5414	3.9995238961914272	null	0
6318	0	5749	3.9675238961914268	612	0
6318	1	5749	3.9781905628580936	null	0
6318	2	5749	3.9888572295247604	null	0
6318	3	5749	3.9995238961914272	null	0
6319	0	0	3.9978572295247607	568	0
6319	1	0	4.008523896191427	null	0
6319	2	0	4.0191905628580935	null	0
6319	0	5471	3.9995238961914272	568	0
6319	1	5471	4.010190562858094	null	0
6319	2	5471	4.02085722952476	null	0
6319	0	12735	3.9995238961914272	568	0
6319	1	12735	4.010190562858094	null	0
6319	2	12735	4.02085722952476	null	0
6319	0	10488	3.9995238961914272	568	0
6319	1	10488	4.010190562858094	null	0
6319	2	10488	4.02085722952476	null	0
6319	0	5464	3.9995238961914272	568	0
6319	1	5464	4.010190562858094	null	0
6319	2	5464	4.02085722952476	null	0
6319	0	5741	3.9995238961914272	568	0
6319	1	5741	4.010190562858094	null	0
6319	2	5741	4.02085722952476	null	0
6319	0	13075	3.9995238961914272	568	0
6319	1	13075	4.010190562858094	null	0
6319	2	13075	4.02085722952476	null	0
6319	0	5584	3.9995238961914272	568	0
6319	1	5584	4.010190562858094	null	0
6319	2	5584	4.02085722952476	null	0
6319	0	12670	3.9995238961914272	568	0
6319	1	12670	4.010190562858094	null	0
6319	2	12670	4.02085722952476	null	0
6319	0	10782	3.9995238961914272	568	0
6319	1	10782	4.010190562858094	null	0
6319	2	10782	4.02085722952476	null	0
6319	0	12669	3.9995238961914272	568	0
6319	1	12669	4.010190562858094	null	0
6319	2	12669	4.02085722952476	null	0
6319	0	10487	3.9995238961914272	568	0
6319	1	10487	4.010190562858094	null	0
6319	2	10487	4.02085722952476	null	0
6319	0	13080	3.9995238961914272	568	0
6319	1	13080	4.010190562858094	null	0
6319	2	13080	4.02085722952476	null	0
6319	0	5458	3.9995238961914272	568	0
6319	1	5458	4.010190562858094	null	0
6319	2	5458	4.02085722952476	null	0
6319	0	10778	3.9995238961914272	568	0
6319	1	10778	4.010190562858094	null	0
6319	2	10778	4.02085722952476	null	0
6319	0	13082	3.9995238961914272	568	0
6319	1	13082	4.010190562858094	null	0
6319	2	13082	4.02085722952476	null	0
6319	0	10777	3.9995238961914272	568	0
6319	1	10777	4.010190562858094	null	0
6319	2	10777	4.02085722952476	null	0
6319	0	13083	3.9995238961914272	568	0
6319	1	13083	4.010190562858094	null	0
6319	2	13083	4.02085722952476	null	0
6319	0	5454	3.9995238961914272	568	0
6319	1	5454	4.010190562858094	null	0
6319	2	5454	4.02085722952476	null	0
6319	0	10611	3.9995238961914272	568	0
6319	1	10611	4.010190562858094	null	0
6319	2	10611	4.02085722952476	null	0
6319	0	5726	3.9995238961914272	568	0
6319	1	5726	4.010190562858094	null	0
6319	2	5726	4.02085722952476	null	0
6319	0	5745	3.9995238961914272	568	0
6319	1	5745	4.010190562858094	null	0
6319	2	5745	4.02085722952476	null	0
6319	0	11770	3.9995238961914272	568	0
6319	1	11770	4.010190562858094	null	0
6319	2	11770	4.02085722952476	null	0
6319	0	5472	3.9995238961914272	568	0
6319	1	5472	4.010190562858094	null	0
6319	2	5472	4.02085722952476	null	0
6319	0	5748	3.9995238961914272	568	0
6319	1	5748	4.010190562858094	null	0
6319	2	5748	4.02085722952476	null	0
6319	0	5414	3.9995238961914272	568	0
6319	1	5414	4.010190562858094	null	0
6319	2	5414	4.02085722952476	null	0
6319	0	5749	3.9995238961914272	568	0
6319	1	5749	4.010190562858094	null	0
6319	2	5749	4.02085722952476	null	0
6307	0	0	4.0191905628580935	374	0
6307	1	0	4.02985722952476	null	0
6307	2	0	4.040523896191426	null	0
6307	0	5471	4.02085722952476	374	0
6307	1	5471	4.031523896191427	null	0
6307	2	5471	4.042190562858093	null	0
6307	0	12735	4.02085722952476	374	0
6307	1	12735	4.031523896191427	null	0
6307	2	12735	4.042190562858093	null	0
6307	0	10488	4.02085722952476	374	0
6307	1	10488	4.031523896191427	null	0
6307	2	10488	4.042190562858093	null	0
6307	0	5464	4.02085722952476	374	0
6307	1	5464	4.031523896191427	null	0
6307	2	5464	4.042190562858093	null	0
6307	0	5741	4.02085722952476	374	0
6307	1	5741	4.031523896191427	null	0
6307	2	5741	4.042190562858093	null	0
6307	0	13075	4.02085722952476	374	0
6307	1	13075	4.031523896191427	null	0
6307	2	13075	4.042190562858093	null	0
6307	0	5584	4.02085722952476	374	0
6307	1	5584	4.031523896191427	null	0
6307	2	5584	4.042190562858093	null	0
6307	0	12670	4.02085722952476	374	0
6307	1	12670	4.031523896191427	null	0
6307	2	12670	4.042190562858093	null	0
6307	0	10782	4.02085722952476	374	0
6307	1	10782	4.031523896191427	null	0
6307	2	10782	4.042190562858093	null	0
6307	0	12669	4.02085722952476	374	0
6307	1	12669	4.031523896191427	null	0
6307	2	12669	4.042190562858093	null	0
6307	0	10487	4.02085722952476	374	0
6307	1	10487	4.031523896191427	null	0
6307	2	10487	4.042190562858093	null	0
6307	0	13080	4.02085722952476	374	0
6307	1	13080	4.031523896191427	null	0
6307	2	13080	4.042190562858093	null	0
6307	0	5458	4.02085722952476	374	0
6307	1	5458	4.031523896191427	null	0
6307	2	5458	4.042190562858093	null	0
6307	0	10778	4.02085722952476	374	0
6307	1	10778	4.031523896191427	null	0
6307	2	10778	4.042190562858093	null	0
6307	0	13082	4.02085722952476	374	0
6307	1	13082	4.031523896191427	null	0
6307	2	13082	4.042190562858093	null	0
6307	0	10777	4.02085722952476	374	0
6307	1	10777	4.031523896191427	null	0
6307	2	10777	4.042190562858093	null	0
6307	0	13083	4.02085722952476	374	0
6307	1	13083	4.031523896191427	null	0
6307	2	13083	4.042190562858093	null	0
6307	0	5454	4.02085722952476	374	0
6307	1	5454	4.031523896191427	null	0
6307	2	5454	4.042190562858093	null	0
6307	0	10611	4.02085722952476	374	0
6307	1	10611	4.031523896191427	null	0
6307	2	10611	4.042190562858093	null	0
6307	0	5726	4.02085722952476	374	0
6307	1	5726	4.031523896191427	null	0
6307	2	5726	4.042190562858093	null	0
6307	0	5745	4.02085722952476	374	0
6307	1	5745	4.031523896191427	null	0
6307	2	5745	4.042190562858093	null	0
6307	0	11770	4.02085722952476	374	0
6307	1	11770	4.031523896191427	null	0
6307	2	11770	4.042190562858093	null	0
6307	0	5472	4.02085722952476	374	0
6307	1	5472	4.031523896191427	null	0
6307	2	5472	4.042190562858093	null	0
6307	0	5748	4.02085722952476	374	0
6307	1	5748	4.031523896191427	null	0
6307	2	5748	4.042190562858093	null	0
6307	0	5414	4.02085722952476	374	0
6307	1	5414	4.031523896191427	null	0
6307	2	5414	4.042190562858093	null	0
6307	0	5749	4.02085722952476	374	0
6307	1	5749	4.031523896191427	null	0
6307	2	5749	4.042190562858093	null	0
6304	0	0	3.8969034049679205	977	0
6304	1	0	3.9075700716345874	null	0
6304	2	0	3.918236738301254	null	0
6304	0	5471	3.898570071634587	977	0
6304	1	5471	3.909236738301254	null	0
6304	2	5471	3.9199034049679207	null	0
6304	0	12735	3.898570071634587	977	0
6304	1	12735	3.909236738301254	null	0
6304	2	12735	3.9199034049679207	null	0
6304	0	10488	3.898570071634587	977	0
6304	1	10488	3.909236738301254	null	0
6304	2	10488	3.9199034049679207	null	0
6304	0	5464	3.898570071634587	977	0
6304	1	5464	3.909236738301254	null	0
6304	2	5464	3.9199034049679207	null	0
6304	0	5741	3.898570071634587	977	0
6304	1	5741	3.909236738301254	null	0
6304	2	5741	3.9199034049679207	null	0
6304	0	13075	3.898570071634587	977	0
6304	1	13075	3.909236738301254	null	0
6304	2	13075	3.9199034049679207	null	0
6304	0	5584	3.898570071634587	977	0
6304	1	5584	3.909236738301254	null	0
6304	2	5584	3.9199034049679207	null	0
6304	0	12670	3.898570071634587	977	0
6304	1	12670	3.909236738301254	null	0
6304	2	12670	3.9199034049679207	null	0
6304	0	10782	3.898570071634587	977	0
